clip_id,source_video_id,domain,split,duration_sec,clip_path,transcript,dataset
kGW7tikzUNQ_000050,kGW7tikzUNQ,issu,train,7.56,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000050.mp4,뭐 그다음에 4분기도 지금 현재 -1.4%까지 떨어져 있는 상황인데 관세가 만약에 계속적으로 진행이 되면 더 나빠질 수 있죠.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000053,kGW7tikzUNQ,issu,train,8.6,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000053.mp4,"이미 많은 재고를 쌓아놨기 때문에 뭐 관세부과해도 피해는 없을꺼야라고 하는데, 그믄 그걸 팔았던 중국 입장에서는","KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000054,kGW7tikzUNQ,issu,train,6.28,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000054.mp4,어 그러면 그때까지는 우리 뭐 우리 안 팔아도 되는데? 그런거 잖아요. 똑같은 소린데.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000055,kGW7tikzUNQ,issu,train,8.16,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000055.mp4,그 조삼모산데 일단 뭐 그 사람들이야 똑똑하다라고 자기들이 생각을 하고 있으니 그런 식으로 한다고 봤을 때,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000057,kGW7tikzUNQ,issu,train,5.28,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000057.mp4,그 스마트폰이라던지 뭐 이런 것들 전자제품들이거든요. 그러면 이제 애플.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000058,kGW7tikzUNQ,issu,train,7.2,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000058.mp4,그래서 애플에 이제 감 그 관세 부과를 안 할 수 있다라는 발표를 하는 이유가 이런 것들을 회피하기 위해서,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000060,kGW7tikzUNQ,issu,train,5.08,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000060.mp4,문제는 그 지난번에 관세부과 이후에,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000063,kGW7tikzUNQ,issu,train,2.44,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000063.mp4,그쪽은 실업률이 올라가기 시작했습니다.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000065,kGW7tikzUNQ,issu,train,9.08,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000065.mp4,그러면 트럼프 입장에서는 이게 무역분쟁과 관련돼 가지고 더 격화되거나 뭐 관세부과하고 난리 부르스를 치면,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000066,kGW7tikzUNQ,issu,train,8.96,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000066.mp4,"판벨트하고 러스트 벨트 지역이 실업률이 올라가기 시작하면, 대체적으로 대부분에 그 실업률 자체가 위로 올라가게 됩니다. 그말은","KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000067,kGW7tikzUNQ,issu,train,7.68,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000067.mp4,지금 미국까지 미국 대선 역사상 실업률이 올라갈 때 재선에 성공했던 사례는 단 1차례도 없어요.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000068,kGW7tikzUNQ,issu,train,8.08,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000068.mp4,근데 국제 유 그 주식시장이 급락을 했을 때 급락을 했을때에도 재선 재선에 성공했던 사례는 많거든요.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000070,kGW7tikzUNQ,issu,train,7.84,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000070.mp4,"루즈벨트라던지 뭐 이런 쪽에 있었으니까, 그래서 이제 실업률에 더 초점을 맞춰다라고 보시면 될 거에요. 그래서 어제 트럼프가 그 얘기를 했잖아요.","KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000071,kGW7tikzUNQ,issu,train,7.44,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000071.mp4,뭐 주가 뭐 사상 최고치 경신해서 여기서 좀 빠진다 해도 난 이거보다는 실업률을 더 중시 여길거야 이런 식으로 언급을 했는데,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000073,kGW7tikzUNQ,issu,train,3.84,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000073.mp4,실업률이 더 나빠진다는거에 대해서 간과하고 있는거죠.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000085,kGW7tikzUNQ,issu,train,6.8,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000085.mp4,이렇게 되면은 이러 이 문제가 좀 불가 부각이 되니까 국채 시 채권시장이 변동성이 커져 버렸어요.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000087,kGW7tikzUNQ,issu,train,7.36,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000087.mp4,뭐 붓 그 한때 10년물 국채금리가 1.7% 미만으로도 떨어지는 등 제대로 변동성 좀 많이 크게 키웠거든요.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000089,kGW7tikzUNQ,issu,train,9.48,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000089.mp4,고때 이렇게 금융시장에서 변동성 키울 때 가장 큰 문제가 좀 커지는데 이제 그 흐름을 좀 더 지켜 봐야 될 것 같죠. 근데 이제 다만 1가지 좋은 거는,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000090,kGW7tikzUNQ,issu,train,9.64,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000090.mp4,"낙폭을 만약에 하락 출발한 이후에 낙폭을 확대했다라면 오늘 우리나라 주식시장도 크게 좀 문제가 삼을 수 있는데,","KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000091,kGW7tikzUNQ,issu,train,6.8,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000091.mp4,크게 또 아니라는 점 때문에 조 그나마 조금은 괜찮죠. 그 다음에 또 하나가 있습니다.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000092,kGW7tikzUNQ,issu,train,4.0,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000092.mp4,이게 미중 간에 무역전쟁 이슈가 이제 부각이 되면서 빠진거잖아요.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000094,kGW7tikzUNQ,issu,train,5.84,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000094.mp4,"근데 26일날 미 상무부가 화웨이 관련되서 새로운 조치를 언급을 했었고,","KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000095,kGW7tikzUNQ,issu,train,7.24,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000095.mp4,그 다음에 뭐 지난주에 이미 월블스는 15일날 관세를 부과할 수도 있다라고 언급을 했었기 때문에,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000096,kGW7tikzUNQ,issu,train,8.36,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000096.mp4,어 그와 관련되서는 무역분쟁과 관련되서는 어제 근까 지난주부터 계속적으로 시장이 영향을 주기 시작했었다라고 봐야 봐야될 것 같애요.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000097,kGW7tikzUNQ,issu,train,4.56,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000097.mp4,그렇기 때문에 우리나라 환율 같은 경우가 크게 좀 올랐던 사례들 좀 있었구요.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000099,kGW7tikzUNQ,issu,train,9.24,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000099.mp4,음 그런 부분들을 감안하면 오늘 뭐 이시 이슈가지고 뭐 크게 하락할 가능성은 높지 않구요. 또 하나가 있었죠. 트럼프가 우리나라 관련되서,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000105,kGW7tikzUNQ,issu,train,3.6,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000105.mp4,이제 어제부터 미국에서 하고 있는게 있죠? 방위비,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000107,kGW7tikzUNQ,issu,train,4.52,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000107.mp4,"협상 진행중인데, 그와 관련되서 하나의 협상이 기술이라고 보면 되요.","KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000112,kGW7tikzUNQ,issu,train,9.68,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000112.mp4,쭉 하고 있는데 마지막에 이제 어? 저기 그 저 잘 안되면 어뜩하냐 에이 그러면 한번 쏘면 되지 뭘 이제 그렇게 그런 뉘앙슨데 그걸 이제 우리는 또 크게 썼더라고,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000120,kGW7tikzUNQ,issu,train,5.76,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000120.mp4,"미국 미 증시 마감후에 뭐 윌버 로스가 또 자동차 관세 부과할 수도 있다. 그거 배제하지 않고 있다라고 했지만,","KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000124,kGW7tikzUNQ,issu,train,7.28,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000124.mp4,예. 그 흐름도 생각을 해보면 우리가 우려했었던 흐름은 조금 약화될 수 있다라고 봐야될 것 같습니다.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000130,kGW7tikzUNQ,issu,train,3.56,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000130.mp4,"플로리다, 애리조나, 펜실베니아, 위스콘신 뭐 이런데 거든요.","KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000131,kGW7tikzUNQ,issu,train,6.48,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000131.mp4,근데 플로리다나 애리조나 같은 경우는 공화당 이길 가능성이 높기 때문에 트럼프가 당선 펜실베니아가 중요해요.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000133,kGW7tikzUNQ,issu,train,4.08,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000133.mp4,펜실베니아가 약 한 100 그 이시 20표 정도 되거든요?,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000135,kGW7tikzUNQ,issu,train,8.8,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000135.mp4,저쪽 북동부쪽에서 이제 오대호 연안 옆에 러스트 벨트 지역 중에 하난데 문제는 여기가 보잉과 관련돼 있는,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000137,kGW7tikzUNQ,issu,train,7.52,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000137.mp4,"주력 상품들이 많기 때문에, 자 그 말은 달리 해석을 하면 여기가 또 펜실베니아가 실업률이 올라가고 있어요.","KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000008,mNKy_V09sa4,inte,train,2.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000008.mp4,하루에 36명이 자살로 인해서 죽는거구요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000010,mNKy_V09sa4,inte,train,3.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000010.mp4,어 사망 원인으로 한다면 지금 5위에 있습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000014,mNKy_V09sa4,inte,train,5.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000014.mp4,"그다음에 심장. 그다음에 뇌혈관질환, 그다음에 그 폐렴 그다음은 자살","KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000015,mNKy_V09sa4,inte,train,6.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000015.mp4,이 밑으로 뭐 당뇨병도 있구요. 간질환이나 밑으로 내려가면 어 교통사고 같은 경우들도 있습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000017,mNKy_V09sa4,inte,train,4.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000017.mp4,우리나라에서는 한 해에 어 뭐 쉽게 표현을 한다면,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000019,mNKy_V09sa4,inte,train,4.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000019.mp4,1개 사단이 자살로 인해서 죽는거다. 이렇게 볼수가 있는 것이죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000022,mNKy_V09sa4,inte,train,4.88,kmsav_pilot/cropped/mNKy_V09sa4/utts/000022.mp4,저는 참 이상한 나라라고 전 생각을 하는데요. 에 그건 뭐냐면,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000023,mNKy_V09sa4,inte,train,4.0,kmsav_pilot/cropped/mNKy_V09sa4/utts/000023.mp4,어 자살이라고 하는 자기 스스로 목숨을 끊는다라고 하는 것이,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000025,mNKy_V09sa4,inte,train,3.48,kmsav_pilot/cropped/mNKy_V09sa4/utts/000025.mp4,어떤 병에 걸려 죽거나 어떤 사고에 의해서 죽는거 보다,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000040,mNKy_V09sa4,inte,train,6.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000040.mp4,우리나라가 지금 28명 이렇게 나가고 있는데요. 헝가리나 일본 같은 경우는 18명,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000051,mNKy_V09sa4,inte,train,2.92,kmsav_pilot/cropped/mNKy_V09sa4/utts/000051.mp4,2등하고 1등차이가 10명이나 차이가 나기 때문에,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000053,mNKy_V09sa4,inte,train,2.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000053.mp4,상당히 좀 어려울거 같아요. 근데 인제,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000055,mNKy_V09sa4,inte,train,5.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000055.mp4,어 최근에 정부에서 인제 그 자살예방 행동계획 뭐 이런걸,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000056,mNKy_V09sa4,inte,train,2.28,kmsav_pilot/cropped/mNKy_V09sa4/utts/000056.mp4,해서 적극적으로 개입을 하겠다고 했고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000058,mNKy_V09sa4,inte,train,3.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000058.mp4,앞으로 5년 동안 1등 자린 좀 내려놓겠다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000066,mNKy_V09sa4,inte,train,2.0,kmsav_pilot/cropped/mNKy_V09sa4/utts/000066.mp4,이 세 이 구간에서는요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000068,mNKy_V09sa4,inte,train,2.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000068.mp4,자살이 그 사망원인 1위입니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000071,mNKy_V09sa4,inte,train,2.68,kmsav_pilot/cropped/mNKy_V09sa4/utts/000071.mp4,어 가장 큰 위험이구요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000072,mNKy_V09sa4,inte,train,4.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000072.mp4,어 그다음에 40대 50대가 실제적으로는 사망한 사람들,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000074,mNKy_V09sa4,inte,train,2.36,kmsav_pilot/cropped/mNKy_V09sa4/utts/000074.mp4,그 자살로 인해서 죽은 사람들 숫자로 보면,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000086,mNKy_V09sa4,inte,train,2.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000086.mp4,4월 5월 참 좋은 계절이잖아요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000089,mNKy_V09sa4,inte,train,2.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000089.mp4,그런 상황이 좋지 않은 사람들의 입장에서 보면,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000091,mNKy_V09sa4,inte,train,2.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000091.mp4,더 큰 소외감을 느낄수 밖에 없는,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000095,mNKy_V09sa4,inte,train,3.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000095.mp4,얼마 남지 않았는데 좀 우리가 좀더 마음을 열었으면 좋겠습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000104,mNKy_V09sa4,inte,train,4.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000104.mp4,그니깐 뭐가 잘못됐다 싶으면은 아 죽어야지 이런 아주,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000106,mNKy_V09sa4,inte,train,2.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000106.mp4,간단한 공식이 우리들에게 있다라는 것이죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000108,mNKy_V09sa4,inte,train,4.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000108.mp4,전 이게 인제 죽음의 가치관 내지는 죽음의 문화다 이렇게 생각을 하는데요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000111,mNKy_V09sa4,inte,train,2.68,kmsav_pilot/cropped/mNKy_V09sa4/utts/000111.mp4,경제적인 문제가 제일 큰 거 같습니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000113,mNKy_V09sa4,inte,train,2.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000113.mp4,네. 그래서 돈을 가장 중시 여기는,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000121,mNKy_V09sa4,inte,train,2.96,kmsav_pilot/cropped/mNKy_V09sa4/utts/000121.mp4,우리는 OECD 평균보다 낮았거든요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000123,mNKy_V09sa4,inte,train,2.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000123.mp4,헌데 그 시기가 지나면서,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000124,mNKy_V09sa4,inte,train,3.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000124.mp4,그때부터 우리들의 사고가 많이 변한 거 같아요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000126,mNKy_V09sa4,inte,train,2.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000126.mp4,어 예를 들어서 돈이 최고다라는 생각,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000128,mNKy_V09sa4,inte,train,4.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000128.mp4,그리고 그로 인해서 나온 것이 인제 경쟁이 심해진거죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000129,mNKy_V09sa4,inte,train,6.36,kmsav_pilot/cropped/mNKy_V09sa4/utts/000129.mp4,어 사회에서 일반적으로 어 회사에서 정말 버티고 지낼수 있어 있기 위해서,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000134,mNKy_V09sa4,inte,train,2.72,kmsav_pilot/cropped/mNKy_V09sa4/utts/000134.mp4,어 자기가 살아야 될 이유를 못 찾는게,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000138,mNKy_V09sa4,inte,train,2.92,kmsav_pilot/cropped/mNKy_V09sa4/utts/000138.mp4,어 이런 훈련들을 우린 어려서부터 시키잖아요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000143,mNKy_V09sa4,inte,train,2.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000143.mp4,아니면 더 심하게 하면,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000144,mNKy_V09sa4,inte,train,3.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000144.mp4,초등학교 때부터 아이들이 계속 경쟁에 밀리고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000146,mNKy_V09sa4,inte,train,2.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000146.mp4,1등 해야 되고 뭘 해야 된다라는 그런 것들,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000148,mNKy_V09sa4,inte,train,5.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000148.mp4,그러면 결론적으로 거기서 밀려난 사람들의 입장은 우리가 고려를 안 해 줬다라는 것이죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000162,mNKy_V09sa4,inte,train,3.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000162.mp4,업무 하는거 보면 다 요즘은 컴퓨터로 얘기하잖아요. 메신저로 얘기하고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000164,mNKy_V09sa4,inte,train,2.36,kmsav_pilot/cropped/mNKy_V09sa4/utts/000164.mp4,바로 옆에 앉아 있는데도,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000171,mNKy_V09sa4,inte,train,6.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000171.mp4,예. 또 우울증 얘기도 많이 하는데 실제로 그 뭐 우울증도 많이 영향을 미친다고 보십니까?,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000174,mNKy_V09sa4,inte,train,4.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000174.mp4,근데 이제 사회 전반적인 문제들의 결론이 우울증으로 가 있기,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000182,mNKy_V09sa4,inte,train,4.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000182.mp4,사회 전체적인 이 분위기가 어 그렇게 몰아가고 있다. 라는 것이죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000185,mNKy_V09sa4,inte,train,6.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000185.mp4,손을 잡아주는 그러한 노력들이 굉장히 필요한 거 같습니다. 그리고 또 많은 게 필요한 게 아니라 괜찮니?,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000192,mNKy_V09sa4,inte,train,4.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000192.mp4,그니까 우리가 일상 가운데 사람들이 다들 숨기고 살고 있어요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000202,mNKy_V09sa4,inte,train,2.88,kmsav_pilot/cropped/mNKy_V09sa4/utts/000202.mp4,우리들이 주변에서 괜찮니? 라고 물어볼 때,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000204,mNKy_V09sa4,inte,train,2.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000204.mp4,그 사람들이 자기를 내어 놓을 수 있거든요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000205,mNKy_V09sa4,inte,train,3.56,kmsav_pilot/cropped/mNKy_V09sa4/utts/000205.mp4,예. 그때 같이 진지하게 얘기해 주는 게 상당히 중요합니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000207,mNKy_V09sa4,inte,train,2.6,kmsav_pilot/cropped/mNKy_V09sa4/utts/000207.mp4,아 우리 심정 자체가,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000209,mNKy_V09sa4,inte,train,3.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000209.mp4,괜찮니? 물었는데 아니 실은 힘들어,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000217,mNKy_V09sa4,inte,train,2.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000217.mp4,그때 인제 아 너 힘드니?,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000241,mNKy_V09sa4,inte,train,4.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000241.mp4,어 저 같은 경우는 인제 자살 예방한다 라는게 알려져 있으니까,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000242,mNKy_V09sa4,inte,train,3.16,kmsav_pilot/cropped/mNKy_V09sa4/utts/000242.mp4,페이스북이나 이런 거 할 때도 이렇게 툭툭 메시지들이 옵니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000245,mNKy_V09sa4,inte,train,5.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000245.mp4,죽고 싶단 얘기가 오고요. 에 그래서 저는 제가 경험하기로는,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000250,mNKy_V09sa4,inte,train,2.8,kmsav_pilot/cropped/mNKy_V09sa4/utts/000250.mp4,실은 살고 싶은데라는 얘기가 나오는 거죠.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000252,mNKy_V09sa4,inte,train,7.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000252.mp4,아 그래서 저희 센터에서 같이 아 아 그 지내면서 어 한번 회복이 된 형제도 있는데,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000253,mNKy_V09sa4,inte,train,2.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000253.mp4,어 정말 우리 주변에 너무 많아요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000255,mNKy_V09sa4,inte,train,4.64,kmsav_pilot/cropped/mNKy_V09sa4/utts/000255.mp4,아 예.예. 그래서 자살하려는 사람들이 자기 신호를 보낸다고 그러잖아요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000262,mNKy_V09sa4,inte,train,3.04,kmsav_pilot/cropped/mNKy_V09sa4/utts/000262.mp4,마지막엔 누군가 그래도 한마디 같이 나눠 보고 싶고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000264,mNKy_V09sa4,inte,train,4.4,kmsav_pilot/cropped/mNKy_V09sa4/utts/000264.mp4,정말 죽고 싶은 마음도 있지만 한켠으론 살고 싶은 마음이 더 크잖아요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000267,mNKy_V09sa4,inte,train,2.32,kmsav_pilot/cropped/mNKy_V09sa4/utts/000267.mp4,고리를 건다라고 제가 표현을 하는데,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000269,mNKy_V09sa4,inte,train,4.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000269.mp4,정말 고리걸 수 있는 사람 한 사람만 있으면 좋겠다라는 생각들을 해요.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000272,mNKy_V09sa4,inte,train,4.12,kmsav_pilot/cropped/mNKy_V09sa4/utts/000272.mp4,그러한 신호들을 보낼 때 좀 더 진지하게 맞이해 주시고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000273,mNKy_V09sa4,inte,train,3.76,kmsav_pilot/cropped/mNKy_V09sa4/utts/000273.mp4,그 사람들에게 아 정말 조금만 상식을 가지고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000274,mNKy_V09sa4,inte,train,3.2,kmsav_pilot/cropped/mNKy_V09sa4/utts/000274.mp4,어 이 사람이 도움을 받을 수 있는 기관을 소개해 주고,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000276,mNKy_V09sa4,inte,train,2.52,kmsav_pilot/cropped/mNKy_V09sa4/utts/000276.mp4,그렇게만 해도 참 많은 도움이 될 겁니다.,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000278,mNKy_V09sa4,inte,train,5.24,kmsav_pilot/cropped/mNKy_V09sa4/utts/000278.mp4,그것을 그냥 지나치지 않고 따뜻한 한마디로 함께 대답해 주고 응답해 주는 거,"KMSAV (interim, not OLKAVS)"
mNKy_V09sa4_000286,mNKy_V09sa4,inte,train,2.08,kmsav_pilot/cropped/mNKy_V09sa4/utts/000286.mp4,약간의 차이는 있습니다. 그래도,"KMSAV (interim, not OLKAVS)"
